incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision
6943;1998-04-08 00:00:00;1;1;177;Rotmoosferner - Bereich der Brüche / Obergurgl;2700;46.930037;10.985037;;8;;0;0;;;none;true;1
6944;1998-04-10 00:00:00;1;1;177;Stubaier Gletscher - Schiroute Nr. 14;2400;46.930038;10.985038;40;1;2;1;0;;;yes;true;1
6945;1998-04-26 00:00:00;1;1;163;Ellmauer Tor - Unterhalb Bügeleisen;2150;47.560005;12.165005;50;3;3;1;0;;;yes;true;1
6946;1998-04-30 00:00:00;1;1;177;Stubaier Gletscher - Beim 4-er Sessellift;;46.930039;10.985039;;;;0;0;;;yes;true;1
6947;1998-04-30 00:00:00;1;1;177;Stubaier Gletscher - Rotadl (ehem. Piste Eisnase);2930;46.93004;10.98504;42;1;4;1;0;;;yes;true;1
6948;1998-05-01 00:00:00;1;1;177;Weisseespitze - Münchnerabfahrt;2940;46.930041;10.985041;38;1;3;1;0;;;yes;true;1
6949;1998-10-07 00:00:00;1;1;177;Seiterjöchl-Lift / Querfahrt - Rettenbachferner;2400;46.932247;10.938832;;;;2;2;;;yes;true;1
6950;1998-11-28 00:00:00;2;9;18;Palinkopf - Gamsgarten / Schigebiet Ischgl;;46.995017;10.385017;;;;0;0;;;yes;true;1
6951;1998-12-08 00:00:00;1;1;165;Bereich St. Anton - ;;47.270018;10.535018;;;;0;0;;;none;true;1
6952;1998-12-08 00:00:00;1;1;165;Grähntal - Schigebiet Grubigstein;;47.270019;10.535019;45;3;4;1;0;;;yes;true;1
6953;1998-12-08 00:00:00;1;1;175;Niedere Fleckalm - ;1380;47.39001;12.24001;;2;;0;0;;;yes;true;1
6954;1998-12-08 00:00:00;1;1;160;Nordkette - Diretissima;2200;47.395008;11.260008;40;5;4;1;0;;;yes;true;1
6996;1999-02-22 00:00:00;1;1;172;Brückenlawine - Gleirschtal;;47.115034;11.005034;;;;0;0;;;none;true;1
6955;1998-12-09 00:00:00;1;1;165;Maroital - Albonagrat;;47.27002;10.53502;35;4;;0;0;;;yes;true;1
6956;1998-12-12 00:00:00;2;9;18;Greitspitze - ;;46.995018;10.385018;;;;0;0;;;yes;true;1
6957;1998-12-12 00:00:00;1;1;177;Hohe Mut - Obergurgl;;46.930042;10.985042;;;;0;0;;;none;true;1
6958;1998-12-12 00:00:00;1;1;163;Pinzgerbrücke - ;;47.560006;12.165006;;;;0;0;;;none;true;1
6959;1998-12-13 00:00:00;1;1;173;Schafkopflift - Bergstation - Horbergtal - Kasbach;2200;47.235012;11.645012;;;;0;0;;;yes;true;1
6960;1998-12-13 00:00:00;1;1;160;Taubental - Nordkette;;47.395009;11.260009;;;;0;0;;;none;true;1
6961;1998-12-15 00:00:00;2;9;18;Fiss-Nordseite - Zwölferbahn;;46.995019;10.385019;;2;3;1;0;;;yes;true;1
6962;1998-12-15 00:00:00;1;1;181;Hochgasser - Grünsee-Hütte;2300;47.129744;12.518684;;;3;0;1;;;yes;true;1
6963;1999-01-02 00:00:00;1;1;180;Gammerspitze - Gipfelregion;2534;47.055544;11.575637;;2;3;0;1;;;yes;true;1
6964;1999-01-04 00:00:00;1;1;177;Stubaier Gletscher - Schlepplift Fernau I;2540;46.930043;10.985043;;2;;0;0;;;yes;true;1
6965;1999-01-12 00:00:00;1;1;173;Lizumer Reckner - Westl. Junsjoch - Watterner Lizum;2400;47.235013;11.645013;;1;3;1;0;;;yes;true;1
6966;1999-01-16 00:00:00;1;1;172;Verborgen-Berg-Ferner - Wildes Hinterbergl;2500;47.115027;11.005027;35;2;3;1;0;;;yes;true;1
6967;1999-01-18 00:00:00;1;1;177;Gaislachkogelrinne - Sölden;2950;46.930044;10.985044;40;;3;1;0;;;yes;true;1
6969;1999-01-31 00:00:00;1;1;165;Moostal - Rossfallalpe;2200;47.270021;10.535021;40;7;4;2;0;;;yes;true;1
6968;1999-01-31 00:00:00;1;1;175;Frauenstein/ Steinbergkogel - Variante Blaufeld;1650;47.390012;12.240012;41;2;4;1;0;;;yes;true;1
6970;1999-02-01 00:00:00;1;1;172;Sogen. Karl zw. Pleisen u. Axam. Kögele - ;2169;47.115028;11.005028;35;4;4;0;0;;;yes;true;1
6971;1999-02-02 00:00:00;1;1;175;Frauenstein/ Steinbergkogel - Variante Blaufeld;;47.390011;12.240011;45;2;;0;0;;;yes;true;1
6972;1999-02-05 00:00:00;1;1;163;Pinzgerbrücke - ;;47.560007;12.165007;;;;0;0;;;none;true;1
6973;1999-02-06 00:00:00;1;1;172;Mute - Finstertalersee / Kühtai;;47.115029;11.005029;;;;0;0;;;none;true;1
6974;1999-02-06 00:00:00;1;1;177;Rinne - Lawine - Mandarfen/ südlich der Riffelseebahn;;46.930045;10.985045;;;;0;0;;;none;true;1
6975;1999-02-07 00:00:00;1;1;160;Blauer Schrofen / Härmele-Hermannstal - Schigebiet Rosshütte;1800;47.39501;11.26001;;;;0;0;;;none;true;1
6976;1999-02-08 00:00:00;1;1;172;Spiegelener / Pleisen - Axamer Lizum;2000;47.11503;11.00503;;;;0;0;;;none;true;1
6977;1999-02-10 00:00:00;1;1;172;Dreiseenbahn - Kühtai;2400;47.115031;11.005031;;8;4;1;0;;;yes;true;1
6978;1999-02-10 00:00:00;1;1;177;Südl. unterh. Mittelstat. Rosskarlift - Obergurgl;2280;46.930046;10.985046;;;;0;0;;;none;true;1
6980;1999-02-11 00:00:00;1;1;177;Kobler Bergwiesen - Spisser Landstraße;;46.930047;10.985047;;;;0;0;;;none;true;1
6983;1999-02-19 00:00:00;1;1;177;Wasserkar - Schigebiet Gaislachkogel;2900;46.930049;10.985049;;2;4;1;0;;;yes;true;1
6984;1999-02-20 00:00:00;1;1;177;Gaislacher Kar - Venter Landstraße;;46.93005;10.98505;;;;0;0;;;yes;true;1
6985;1999-02-20 00:00:00;1;1;165;Hinterellenbogen - ;;47.270023;10.535023;;;;0;0;;;none;true;1
6986;1999-02-20 00:00:00;1;1;163;Öfen - Pillersee Landstraße;;47.560008;12.165008;;;4;4;0;;;yes;true;1
6987;1999-02-21 00:00:00;1;1;177;Burgbachlawine - Zaunhof;;46.930051;10.985051;;;;0;0;;;none;true;1
6988;1999-02-21 00:00:00;1;1;165;Gehrener Berg - Gehren;;47.270024;10.535024;;;;0;0;;;none;true;1
6989;1999-02-21 00:00:00;1;1;172;Gottsgut - ;;47.115032;11.005032;;;;0;0;;;none;true;1
6990;1999-02-21 00:00:00;1;1;172;Grieslawine - Astlehen;;47.115033;11.005033;;;;0;0;;;none;true;1
6991;1999-02-21 00:00:00;1;1;177;Karbachlawine - Zaunhof;;46.930052;10.985052;;;;0;0;;;none;true;1
6992;1999-02-21 00:00:00;1;1;165;Klausbachlawine - ;;47.270025;10.535025;;;;0;0;;;none;true;1
6993;1999-02-21 00:00:00;1;1;177;Lahnbachlawine - Kaunertal;;46.930053;10.985053;;;;0;0;;;none;true;1
6994;1999-02-21 00:00:00;1;1;175;Wildschönauer Landstraße - Wörgler Berg;;47.390013;12.240013;;;;0;0;;;none;true;1
6995;1999-02-22 00:00:00;1;1;165;Bachfalllawine - ;;47.270026;10.535026;;;;0;0;;;none;true;1
6997;1999-02-22 00:00:00;1;1;165;Gattersbachlawine - ;;47.270027;10.535027;;;;0;0;;;none;true;1
6998;1999-02-22 00:00:00;1;1;172;Gemeindestraße nach Niederthai - ;;47.115035;11.005035;;;;0;0;;;none;true;1
6999;1999-02-22 00:00:00;1;1;172;Gleirschtal - ;;47.115036;11.005036;;;;0;0;;;none;true;1
7000;1999-02-22 00:00:00;1;1;172;Gottsgut - ;;47.115037;11.005037;;;;0;0;;;none;true;1
7001;1999-02-22 00:00:00;1;1;177;Inneres Lehnertal - Elfergebiet;;46.930054;10.985054;;;;0;0;;;none;true;1
7002;1999-02-22 00:00:00;1;1;172;Kreuzjoch - ;2200;47.115038;11.005038;;;;0;0;;;none;true;1
7003;1999-02-22 00:00:00;1;1;160;Lawinengalerie - Pertisauer Landstraße;;47.395011;11.260011;;;;0;0;;;none;true;1
7004;1999-02-22 00:00:00;1;1;172;Mutkogel - Gleirschtal;;47.115039;11.005039;;;;0;0;;;none;true;1
7005;1999-02-22 00:00:00;1;1;172;Nargetzer Berg - Juifenau;;47.11504;11.00504;;3;;0;0;;;none;true;1
7006;1999-02-22 00:00:00;2;9;18;Plansjoch - Siemeles Pleis - Gampenlift / Komperdell;;46.995021;10.385021;;;5;4;0;;;yes;true;1
7007;1999-02-22 00:00:00;1;1;165;Schneckenbachlawine - ;;47.270028;10.535028;;;;0;0;;;none;true;1
7008;1999-02-22 00:00:00;1;1;177;Söllberglawine - Wiese;;46.930055;10.985055;;;;0;0;;;none;true;1
7009;1999-02-22 00:00:00;1;1;165;Wannenlawine - ;;47.27003;10.53503;;;;0;0;;;none;true;1
7010;1999-02-23 00:00:00;2;9;18;Gstaldnertobel Lawine - Rotspitze in der Keil;;46.995022;10.385022;;;;0;0;;;none;true;1
7011;1999-02-23 00:00:00;1;1;180;Pitzenlawine - Rosshag / Ginzling;;47.10501;11.81001;;;;0;0;;;none;true;1
7012;1999-02-23 00:00:00;1;1;167;Galtür - Wasserleiterlawine - Weisse Riepe;2700;46.982684;10.172831;40;4;5;;31;;;yes;true;1
7013;1999-02-24 00:00:00;1;1;160;Alplehn - Lawine - südwestlich Rumer Spitze;;47.395012;11.260012;;6;;0;0;;;none;true;1
7014;1999-02-24 00:00:00;1;1;160;Bluntallawine - östlich Rumer Spitze;;47.395013;11.260013;;3;;0;0;;;none;true;1
7015;1999-02-24 00:00:00;2;9;18;Brunnenköpfe - Schigebiet Serfaus;;46.995023;10.385023;;;;0;0;;;none;true;1
7016;1999-02-24 00:00:00;2;9;18;Masner - Arrezjoch-Schlepplift;;46.995024;10.385024;;;;0;0;;;none;true;1
7017;1999-02-24 00:00:00;2;9;18;Plansegg - Komperdell;;46.995025;10.385025;;;;0;0;;;none;true;1
7018;1999-02-24 00:00:00;1;1;173;Sonntagsköpfl - Hochfügen;2200;47.235014;11.645014;;4;;0;0;;;none;true;1
7019;1999-02-24 00:00:00;2;9;18;Talstation Scheideglift - Komperdell;;46.995026;10.385026;;;;0;0;;;none;true;1
7020;1999-02-24 00:00:00;1;1;160;Törl - Lawine - Halltal;;47.395014;11.260014;;;;0;0;;;none;true;1
7021;1999-02-24 00:00:00;1;1;167;Valzur - ;2560;47.00676;10.213076;;;5;1;7;;;yes;true;1
7022;1999-02-25 00:00:00;1;1;177;Elfer Hütte - ;;46.930056;10.985056;;;;0;0;;;none;true;1
7023;1999-02-26 00:00:00;1;1;177;Stabelebahn- Bergstation - Rettenbachtal;;46.930057;10.985057;35;;;0;0;;;yes;true;1
7024;1999-02-26 00:00:00;1;1;165;Tannheimer Bundesstraße - zw. Haller und Haldensee;;47.270029;10.535029;;;;0;0;;;none;true;1
7025;1999-02-27 00:00:00;1;1;165;Brandau - ;;47.270031;10.535031;;;;0;0;;;none;true;1
7026;1999-02-28 00:00:00;1;1;172;Drei-Seen-Bahn-Bergstation - Kühtai;;47.115041;11.005041;;7;;0;0;;;yes;true;1
7027;1999-03-02 00:00:00;1;1;160;Stoanblamlkopf / Gramaijoch - Hinterriß;;47.395015;11.260015;;;;0;0;;;none;true;1
7028;1999-03-03 00:00:00;1;1;177;Schiroute Wilde Grube / Vorletzte Kehre - nördl. Talstation Gletscherb.;;46.930058;10.985058;;;;0;0;;;none;true;1
7029;1999-03-04 00:00:00;1;1;175;Nordseite des Schatzberges - ;;47.390014;12.240014;;1;;0;0;;;none;true;1
7030;1999-03-07 00:00:00;1;1;181;Starze - Bereich Haus Hofmann v/o Nolten;;47.025005;12.430005;;;3;1;0;;;yes;true;1
7031;1999-03-14 00:00:00;1;1;175;Kitzbühler Horn - Raintalabfahrt;1780;47.390015;12.240015;;4;;0;0;;;none;true;1
7032;1999-03-15 00:00:00;1;1;165;Nordwestlich Ulmich - ;;47.270032;10.535032;;;;0;0;;;none;true;1
7033;1999-03-16 00:00:00;1;1;165;Bschlabs - Egger Muttekopf;;47.270033;10.535033;;;;0;0;;;none;true;1
7034;1999-03-17 00:00:00;2;9;18;Adamsberg - Piel;2250;46.995027;10.385027;;4;;0;0;;;none;true;1
7035;1999-03-26 00:00:00;1;1;175;Großer Rettenstein - Gipfelregion;2350;47.332978;12.297088;;2;3;0;1;;;yes;true;1
7036;1999-04-08 00:00:00;1;1;177;Schafscheide - Franz Senn Hütte;2400;46.930059;10.985059;35;4;;0;0;;;yes;true;1
7037;1999-04-29 00:00:00;1;1;177;Neschelbahlawine - Zaunhofer Landstraße;;46.93006;10.98506;;;;0;0;;;none;true;1
7038;1999-04-29 00:00:00;1;1;177;Neurur - Pitztal;;46.930061;10.985061;;;;0;0;;;none;true;1
7039;1999-05-03 00:00:00;1;1;178;Hinterer Seelenkogel - Langtal;2600;46.79934;11.012726;;;2;0;1;;;yes;true;1
7040;1999-11-23 00:00:00;1;1;163;Klobenstein - B 176 (Kössener Bundesstraße) - Klausen;900;47.560009;12.165009;;;;0;0;;;none;true;1
7041;1999-11-24 00:00:00;1;1;175;Gasteig - B 176 (Kössener Bundesstraße) - Ruppertsau;800;47.390016;12.240016;;;;0;0;;;none;true;1
7042;1999-11-24 00:00:00;1;1;177;Schwarzkogel - Skigebiet Sölden - Großes Rettenbachkar;2850;46.960983;10.942122;40;4;3;0;1;;;yes;true;1
7043;1999-11-27 00:00:00;1;1;165;Schindlerspitze - Schindlerkar - Schindlermähder;2500;47.270034;10.535034;40;3;3;1;0;;;yes;true;1
7044;1999-12-27 00:00:00;1;1;177;Gratlbahn, Skigebiet Sölden - Gaislacher Kogel;2180;46.930062;10.985062;45;3;4;1;0;;;yes;true;1
7045;1999-12-27 00:00:00;2;9;18;Gstaldner Tobel - L 348 (Spisser-Landesstraße) - Valatscher Kopf;2300;46.995028;10.385028;;6;;0;0;;;none;true;1
7046;1999-12-27 00:00:00;1;1;165;Pasnatsch - Großtallawine - Paznaun;2400;47.270035;10.535035;45;4;;0;0;;;none;true;1
7047;1999-12-28 00:00:00;1;1;177;Breslauer Hütte - Rofenkar;2760;46.867823;10.884994;43;4;4;0;3;;;yes;true;1
7048;1999-12-28 00:00:00;1;1;169;Jamtalhütte - Steinmannli;2230;46.883814;10.176278;41;8;4;0;9;;;yes;true;1
7049;1999-12-28 00:00:00;1;1;177;Praschlehnbachlawine, L 16 (St.Leonharder Landesstraße) - Mittelberg;2600;46.930063;10.985063;50;6;;0;0;;;none;true;1
7050;1999-12-30 00:00:00;1;1;177;Gaislacherkogel, Sölden - Rettenbachtal;;46.930064;10.985064;;2;;0;0;;;yes;true;1
7051;1999-12-30 00:00:00;1;1;177;Grubengrat, Skigebiet Riffelsee - Riffelseehütte;2480;46.930065;10.985065;40;3;;0;0;;;yes;true;1
7052;1999-12-30 00:00:00;1;1;177;Rotkogeljochhütte, Skigebiet Sölden - Rettenbachtal;2300;46.930066;10.985066;42;4;;0;0;;;yes;true;1
7053;2000-01-02 00:00:00;1;1;172;Aifner Spitze - Hohe Aifner Spitze;2500;47.115042;11.005042;45;5;;0;0;;;yes;true;1
7054;2000-01-22 00:00:00;1;1;165;Kapall - Schöngraben - Weißschrofenspitze;1600;47.270036;10.535036;35;3;3;1;0;;;yes;true;1
7055;2000-01-23 00:00:00;1;1;175;Hartkaser - Skigebiet Ellmau - Gasthof Jägerhütte;1460;47.390017;12.240017;38;2;3;2;0;;;yes;true;1
7056;2000-01-23 00:00:00;1;1;165;Kapall - Schöngraben - Skigebiet St. Anton am Alrberg - Weißschrofenspitze;1900;47.270037;10.535037;;2;;0;0;;;yes;true;1
7057;2000-01-24 00:00:00;1;1;165;Rossfallalpe - Skigebiet St. Anton a.A. - Tritschalpe;2100;47.270038;10.535038;35;7;4;1;0;;;yes;true;1
7058;2000-01-26 00:00:00;1;1;167;Wildebene - Verwall - Verwallalpe;2550;47.096204;10.181004;40;4;3;0;1;;;yes;true;1
7059;2000-01-27 00:00:00;1;1;175;Klobenstein - B 176 (Kössener Bundesstraße) - Klausen;;47.390018;12.240018;;;;0;0;;;none;true;1
7060;2000-01-27 00:00:00;1;1;175;Schwarzkogel - Skigebiet Pengelstein - Kloo Hochalm;1860;47.368816;12.340334;50;6;2;0;1;;;yes;true;1
7061;2000-01-31 00:00:00;1;1;180;Lärmstange - Skigebiet Hintertuxer Gletscher - Tuxer Ferner;2290;47.082723;11.661121;42;8;4;0;1;;;yes;true;1
7062;2000-01-31 00:00:00;1;1;172;Schangelair - Stubaier Gletscherstraße - Ranalt;2200;47.115043;11.005043;;;;0;0;;;none;true;1
7100;2000-03-17 00:00:00;1;1;181;Arnig - L 26 (Kalser Landesstraße) - Ruigraben-Lawine - Haslach;2600;47.025007;12.430007;40;4;;0;0;;;none;true;1
7063;2000-01-31 00:00:00;2;9;18;Spiss - Landesstraße im Bereich des Selleswald - Spiss;1650;46.995029;10.385029;45;6;;0;0;;;none;true;1
7064;2000-01-31 00:00:00;1;1;160;Tratzberg - Zufahrtsstraße zum Schloss - Kienberg;1600;47.395016;11.260016;45;5;;0;0;;;none;true;1
7065;2000-01-31 00:00:00;1;1;165;Versahl - Verschüttung der Gemeindestraße - Mutmanör;2450;47.270039;10.535039;45;5;;0;0;;;yes;true;1
7066;2000-02-01 00:00:00;2;9;18;Masneralpe - Skigebiet Serfaus - Minderskopf;2500;46.99503;10.38503;43;4;;0;0;;;yes;true;1
7067;2000-02-01 00:00:00;1;1;172;Rotgrubenspitze - Haiderspitze;2550;47.115044;11.005044;33;4;;0;0;;;yes;true;1
7068;2000-02-01 00:00:00;2;9;18;Spiss - Landesstraße im Bereich des Selleswald - Spiss;1700;46.995031;10.385031;40;5;;0;0;;;yes;true;1
7069;2000-02-02 00:00:00;1;1;160;Vordere Platteinspitze - Muttekopfgebiet - Platteinwiese;2560;47.395017;11.260017;40;4;3;1;0;;;yes;true;1
7070;2000-02-04 00:00:00;1;1;160;Hafelekarspitze - Skigebiet der Nordkettenbahnen - Stadt Innsbruck - Seegrube;2320;47.395018;11.260018;42;5;;0;0;;;yes;true;1
7071;2000-02-04 00:00:00;1;1;180;Hohe Warte - Wildlahnertal - Wildlahnertal;2300;47.059881;11.601483;33;2;2;0;1;;;yes;true;1
7072;2000-02-05 00:00:00;1;1;173;Grafmartspitze - Navistal - Grafmartalm;2520;47.167183;11.556214;43;4;2;0;2;;;yes;true;1
7073;2000-02-09 00:00:00;1;1;165;Paznaun - Großtallawine - Pasnatsch;2400;47.27004;10.53504;45;4;3;1;0;;;yes;true;1
7074;2000-02-10 00:00:00;1;1;167;Gampberg - Skigebiet St. Anton a.A. - Hinterrendl;2380;47.111443;10.277413;48;2;4;0;1;;;yes;true;1
7075;2000-02-12 00:00:00;1;1;160;Große Riedlkarspitze - Hinterkar;2535;47.395019;11.260019;42;4;2;1;0;;;yes;true;1
7076;2000-02-12 00:00:00;1;1;172;Roter Schrofen - Skigebiet Fendels - Plangger;2680;47.115045;11.005045;40;7;;0;0;;;yes;true;1
7077;2000-02-15 00:00:00;1;1;165;Neunerkopf - Skigebiet Tannheim - Strindenbach;1550;47.270041;10.535041;35;4;;0;0;;;yes;true;1
7078;2000-02-18 00:00:00;1;1;172;Plangger - Skigebiet Fendels - Mathonalpe;2200;47.115046;11.005046;35;7;;0;0;;;yes;true;1
7079;2000-02-19 00:00:00;1;1;177;Trenkwald - L 16 (St.Leonharder Landesstraße) - Seebachlawine - Neururer Berg;2600;46.930067;10.985067;40;4;;0;0;;;none;true;1
7080;2000-02-20 00:00:00;1;1;175;Kaiserbachtal - Gasthof Fischbachalm - Griesener Alm;1800;47.390019;12.240019;40;4;;0;0;;;yes;true;1
7081;2000-02-20 00:00:00;1;1;172;Krinnenköpfe - Bergstation Kreuzjoch/Schlick - Gschmitzmähder;2050;47.115047;11.005047;38;4;4;2;0;;;yes;true;1
7082;2000-02-20 00:00:00;1;1;165;Rauher Kopf - Staublawinenabgang aus dem Stanzer Tobel - Brandwald;2700;47.270042;10.535042;40;5;;0;0;;;none;true;1
7083;2000-02-21 00:00:00;1;1;165;Arlbergpaß - Straße zw. Alpe Rauz und St. Christoph a.A. - St. Christoph a.A.;2000;47.270043;10.535043;;;;0;0;;;yes;true;1
7084;2000-02-21 00:00:00;1;1;165;Galzig - Skigebiet St. Anton a.A. - Arlbergpaß;2000;47.270044;10.535044;;5;;0;0;;;yes;true;1
7085;2000-02-21 00:00:00;1;1;165;Gampberg - Skigebiet St. Anton a.A. - Brandkreuz;2400;47.270045;10.535045;34;6;3;1;0;;;yes;true;1
7086;2000-02-22 00:00:00;1;1;160;Gleirschspitze - Skigebiet der Nordkettenbahnen - Stadt Innsbruck - Hafelekarspitze;2280;47.39502;11.26002;40;5;;0;0;;;none;true;1
7087;2000-02-23 00:00:00;1;1;172;Hochzeiger - Skigebiet Hochzeiger - Zollberg;;47.115048;11.005048;35;8;;0;0;;;none;true;1
7088;2000-02-23 00:00:00;1;1;177;Wurmkogel - Hochgurgl - Königstal;;46.930068;10.985068;;1;;0;0;;;yes;true;1
7089;2000-02-25 00:00:00;1;1;173;Kuhmöser - Gartalm-Hochleger;2200;47.235015;11.645015;40;4;;0;0;;;yes;true;1
7090;2000-02-25 00:00:00;1;1;165;Namlos - Namloser Landesstraße - Keiltal;1300;47.270046;10.535046;;;;0;0;;;none;true;1
7091;2000-02-26 00:00:00;1;1;177;Weißseejoch - Skigebiet Kaunertaler Gletscher - Gde. Kaunertal - Wiesjagglskopf;2750;46.930069;10.985069;35;3;;0;0;;;yes;true;1
7092;2000-02-27 00:00:00;1;1;172;Kauns - L18 (Kaunertaler Landesstraaße) - Köpfle;2800;47.115049;11.005049;40;6;;0;0;;;none;true;1
7093;2000-02-27 00:00:00;1;1;160;Seegrube - Diretissima - Stadt Innsbruck - Bodensteinalm;1970;47.395021;11.260021;34;5;;0;0;;;none;true;1
7094;2000-02-27 00:00:00;1;1;175;Seekopf - Hinteres Alpbachtal - Großes Beil;;47.39002;12.24002;;;;0;0;;;none;true;1
7095;2000-02-27 00:00:00;1;1;165;Seelaskopf - Gde. Kelmen - Kelmer Kar;2300;47.270047;10.535047;45;8;2;2;0;;;yes;true;1
7096;2000-03-02 00:00:00;1;1;163;Ellmauer Tor - Gaudeamushütte - Vordere Karlspitze;1850;47.56001;12.16501;42;4;3;1;0;;;yes;true;1
7097;2000-03-04 00:00:00;1;1;172;Fallmaritzalm - Nösslachjoch;1880;47.11505;11.00505;35;8;3;1;0;;;yes;true;1
7098;2000-03-05 00:00:00;1;1;175;Reckmoos - Skigebiet Fieberbrunn - Grießenbodenalm;1800;47.390021;12.240021;43;1;;0;0;;;yes;true;1
7099;2000-03-13 00:00:00;1;1;177;Weißseeferner - Skigebiet Kaunertaler Gletscher - Weißseespitze;;46.93007;10.98507;;;;0;0;;;none;true;1
7101;2000-03-17 00:00:00;1;1;172;Gries - Sulztal - Eischbach;2750;47.115051;11.005051;40;4;;0;0;;;none;true;1
7102;2000-03-17 00:00:00;1;1;175;Hartkaser - Skigebiet Ellmau - Gasthof Jägerhütte;1300;47.390022;12.240022;35;2;;0;0;;;yes;true;1
7103;2000-03-17 00:00:00;1;1;181;Haslach - L 26 (Kalser Landesstraße) - Haslacher-Lawine - Staniska;2600;47.025006;12.430006;40;4;;0;0;;;none;true;1
7104;2000-03-17 00:00:00;1;1;173;Rastkogelhütte - Kreuzjoch;2300;47.235016;11.645016;40;5;;0;0;;;yes;true;1
7105;2000-03-18 00:00:00;1;1;160;Gramaialm - Sonnjoch;2450;47.395022;11.260022;40;5;;0;0;;;none;true;1
7106;2000-03-18 00:00:00;1;1;172;Grieser Landstraße - ;;47.115052;11.005052;;;;0;0;;;none;true;1
7107;2000-03-18 00:00:00;1;1;172;Gurns - L10 (Gschnitzer Landesstraße) - Gschnitz;2500;47.115053;11.005053;40;4;;0;0;;;none;true;1
7108;2000-03-18 00:00:00;1;1;172;Hairlach - Eschelbachlawine - Zaunhof;2800;47.115054;11.005054;40;6;;0;0;;;yes;true;1
7109;2000-03-18 00:00:00;1;1;173;Hochfügen - Sonntagsköpfllawine - Sonntagsköpfl;2200;47.235017;11.645017;35;4;;0;0;;;none;true;1
7110;2000-03-18 00:00:00;1;1;180;Oberbödenalm - Wildschrofen;2200;47.105011;11.810011;40;5;;0;0;;;yes;true;1
7111;2000-03-18 00:00:00;1;1;180;Schmirn - L 229 (Schmirner Landesstraße) - Schmirner Berg;2300;47.105012;11.810012;40;5;;0;0;;;yes;true;1
7112;2000-03-18 00:00:00;1;1;180;Speicher Zillergründl - Zillerkargründl;;47.105013;11.810013;;;;0;0;;;none;true;1
7113;2000-03-18 00:00:00;1;1;172;Stauden - Gschnitz;2600;47.115055;11.005055;40;4;;0;0;;;none;true;1
7114;2000-03-18 00:00:00;1;1;181;Virgen - Obermauern, Mellitz;2700;47.025008;12.430008;40;5;;0;0;;;none;true;1
7115;2000-03-19 00:00:00;1;1;173;Sillschlucht - ;;47.235018;11.645018;;;;0;0;;;none;true;1
7116;2000-03-20 00:00:00;1;1;172;Gschnitz - ;;47.115056;11.005056;;;;0;0;;;none;true;1
7117;2000-03-20 00:00:00;1;1;172;Gschnitz - Gänsbachlawine - Gschnitz;2450;47.115057;11.005057;40;4;;0;0;;;yes;true;1
7118;2000-03-20 00:00:00;1;1;181;Venedigerblick - Felbertauern - Messeling;2650;47.025009;12.430009;40;5;;0;0;;;none;true;1
7119;2000-03-21 00:00:00;1;1;160;Finstertalegg - Karwendelbahn - Zirl;900;47.395023;11.260023;40;5;;0;0;;;none;true;1
7120;2000-04-15 00:00:00;1;1;163;Veitsberg - Mangfallgebirge - Riedenberg;1750;47.560011;12.165011;40;4;2;1;0;;;yes;true;1
7121;2000-04-22 00:00:00;1;1;177;Breslauer-Hütte - Rofenkar;2760;46.930071;10.985071;43;4;;0;0;;;yes;true;1
7122;2000-04-22 00:00:00;2;9;18;Giggler Spitze - Verbeilalpe;2500;46.995032;10.385032;35;8;;0;0;;;yes;true;1
7123;2000-04-22 00:00:00;1;1;172;Grasse - L 18 (Kaunertaler Landesstraße) - Feichten;2700;47.115058;11.005058;40;3;;0;0;;;none;true;1
7124;2000-04-22 00:00:00;1;1;177;Martin-Busch-Haus - Auf den Sömen;2480;46.930072;10.985072;35;4;3;1;0;;;yes;true;1
7125;2000-04-23 00:00:00;1;1;177;Breslauer Hütte - Richtung Vent - ;;46.930073;10.985073;;;;0;0;;;none;true;1
7126;2000-04-23 00:00:00;2;9;18;Großmutzkopf - Piz Lad (Südtirol) - Tendreswiesen;2350;46.995033;10.385033;35;2;;0;0;;;none;true;1
7127;2000-04-23 00:00:00;1;1;181;Hochkarkopf - Stoanalm;2600;47.02501;12.43001;40;3;;0;0;;;none;true;1
7128;2000-04-23 00:00:00;1;1;181;Mullwitzkogel - Stoanalm;2600;47.025011;12.430011;40;3;;0;0;;;none;true;1
7129;2000-10-10 00:00:00;1;1;180;Tuxer Ferner (Kasererweg) - Tuxer-Ferner-Haus;2700;47.105014;11.810014;40;2;;0;0;;;yes;true;1
7130;2000-11-05 00:00:00;2;9;18;Furgler - Furglerjoch;2980;46.995034;10.385034;50;1;;1;0;;;yes;true;1
7131;2000-11-17 00:00:00;1;1;177;Wiesjagglskopf - Weißseejoch;2850;46.930074;10.985074;50;2;;0;0;;;none;true;1
7132;2000-11-19 00:00:00;1;1;184;Gölbner - Hohes Schartl;2940;46.825716;12.504339;45;8;;4;1;;;yes;true;1
7133;2000-11-19 00:00:00;1;1;178;Roßkarschneid - Festkogel;2850;46.855108;11.050873;40;8;;0;3;;;yes;true;1
