incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision;region_name;involved_id;___id;___s
8031;2009-04-10 00:00:00;1;1;165;Bretterspitze - Schwärzer Scharte;2600;47.270157;10.535157;40;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001288;true
8032;2009-04-12 00:00:00;1;1;181;Gumpachkreuz / Dorfertal - ;1890;47.025049;12.430049;35;7;1;1;0;;;yes;true;1;Tirol;2001;T000002R001289;true
8033;2009-04-18 00:00:00;1;1;174;Pfundsalm-Niederleger - Niederleger 200m südlich von Pfundalm;2000;47.249984;11.771907;40;2;2;0;2;;;yes;true;1;Tirol;30002;T000002R001290;true
8034;2009-04-22 00:00:00;1;1;181;Barmer Spitze - ;;47.02505;12.43005;;;2;0;0;;;yes;true;1;Tirol;0;T000002R001291;true
8035;2009-04-22 00:00:00;1;1;177;Sonklarspitze - Triebenkarlasferner;3200;46.930226999999;10.985227;38;7;2;1;0;;;yes;true;1;Tirol;2001;T000002R001292;true
8036;2009-04-25 00:00:00;1;1;177;Weißseespitze - ;3400;46.930227999999;10.985228;38;1;2;0;0;;;yes;true;1;Tirol;0;T000002R001293;true
8037;2009-04-29 00:00:00;1;1;177;Schermerspitze - ;;46.930228999999;10.985229;;;3;0;0;;;none;true;1;Tirol;0;T000002R001294;true
8038;2009-05-01 00:00:00;1;1;177;Nasse Wand - Zwischen Nasse Wand und Weissseejoch;2900;46.930229999999;10.98523;35;2;2;0;0;;;yes;true;1;Tirol;0;T000002R001295;true
8039;2009-05-01 00:00:00;1;1;177;Schaufelspitze - ;3300;46.930230999999;10.985231;45;1;2;2;0;;;yes;true;1;Tirol;2002;T000002R001296;true
8040;2009-05-02 00:00:00;1;1;181;Großglockner - ;3150;47.025051;12.430051;38;7;2;0;0;;;yes;true;1;Tirol;0;T000002R001297;true
8041;2009-05-02 00:00:00;1;1;178;Schalfkogel - ;3180;46.805994;10.967963;40;2;3;0;6;;;yes;true;1;Tirol;30006;T000002R001298;true
8042;2009-05-05 00:00:00;1;1;171;Wiesejaggl - Nordhang;3120;46.862719;10.697363;45;1;2;0;1;;;yes;true;1;Tirol;30001;T000002R001299;true
8043;2009-05-10 00:00:00;1;1;177;Rofenbergalm - Abgang auf den Wanderweg zur Rofenbergalm;;46.930231999999;10.985232;;4;;0;0;;;none;true;1;Tirol;0;T000002R001300;true
8044;2009-05-12 00:00:00;1;1;177;Winterstall - Abgang auf die Venter Landasstrasse L240;;46.930232999999;10.985233;;8;;0;0;;;none;true;1;Tirol;0;T000002R001301;true
8045;2009-06-29 00:00:00;1;1;175;Schwarzach Schattseital - ;;47.390077;12.240077;;;;0;0;;;none;true;1;Tirol;0;T000002R001302;true
8046;2009-10-16 00:00:00;1;1;172;Brechten - Roßrinner;2380;47.115222999999;11.005223;38;3;;0;0;;;yes;true;1;Tirol;0;T000002R001303;true
8047;2009-10-17 00:00:00;1;1;160;Seegrube - Grubegg;1900;47.395079;11.260079;40;6;;0;0;;;yes;true;1;Tirol;0;T000002R001304;true
8048;2009-12-01 00:00:00;1;1;177;Schuchtkogel - Taschachferner;3350;46.89587;10.872171;43;8;3;0;1;;;yes;true;1;Tirol;30001;T000002R001305;true
8049;2009-12-02 00:00:00;1;1;177;Großes Kar - Schermerspitze;2720;46.930233999999;10.985234;40;8;;0;0;;;none;true;1;Tirol;0;T000002R001306;true
8050;2009-12-02 00:00:00;1;1;177;Mittelberg - Pitztaler Gletscher;2840;46.930234999999;10.985235;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R001307;true
8051;2009-12-13 00:00:00;1;1;177;Schermerspitze-Timmelsjochstraße - Bankeralm, Timmelsjoch;2350;46.930235999999;10.985236;40;2;2;0;0;;;yes;true;1;Tirol;0;T000002R001308;true
8052;2009-12-18 00:00:00;1;1;177;Hochfirst - ;3300;46.930236999999;10.985237;40;8;2;0;0;;;yes;true;1;Tirol;0;T000002R001309;true
8053;2009-12-20 00:00:00;1;1;165;Galzig - Skiroute 16;2150;47.270158;10.535158;33;5;1;0;0;;;yes;true;1;Tirol;0;T000002R001310;true
8054;2009-12-20 00:00:00;1;1;173;Grünbergspitze - Grafmartspitze, Seekopf;2700;47.235106;11.645106;40;5;2;0;0;;;yes;true;1;Tirol;0;T000002R001311;true
8055;2009-12-20 00:00:00;1;1;173;Hoher Kopf und Roßkopf - ;2200;47.235107;11.645107;35;1;2;0;0;;;yes;true;1;Tirol;0;T000002R001312;true
8056;2009-12-20 00:00:00;1;1;173;Mölser Scharte - ;2300;47.235108;11.645108;35;8;2;0;0;;;yes;true;1;Tirol;0;T000002R001313;true
8057;2009-12-20 00:00:00;1;1;177;Muttenkopf - Martairaalm;2300;46.930237999999;10.985238;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001314;true
8058;2009-12-20 00:00:00;1;1;181;Weißeneck Scharte - ;2320;47.025052;12.430052;35;6;2;0;0;;;yes;true;1;Tirol;0;T000002R001315;true
8059;2009-12-21 00:00:00;1;1;177;Braunschweigerhütte - Gries, Mittelbergferner;2340;46.934323;10.900552;38;8;3;0;2;;;yes;true;1;Tirol;30002;T000002R001316;true
8060;2009-12-22 00:00:00;1;1;172;Alpeiner Ferner - Franz-Senn-Hütte;2560;47.115223999999;11.005224;38;2;3;1;0;;;yes;true;1;Tirol;2001;T000002R001317;true
8061;2009-12-22 00:00:00;1;1;177;Neder, Venter Landesstraße - Lehenbach, Freistabl, Haslpuit;;46.930238999999;10.985239;;4;3;0;0;;;none;true;1;Tirol;0;T000002R001318;true
8062;2009-12-25 00:00:00;1;1;177;Rettenbachalm - Rettenbachtal, Wetzsteinrinne;2260;46.930239999999;10.98524;45;4;3;3;0;;;yes;true;1;Tirol;2003;T000002R001319;true
8063;2009-12-26 00:00:00;1;1;181;Deferegger Pfannhorn - Staller Sattel;2750;47.025053;12.430053;45;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001320;true
8064;2009-12-26 00:00:00;1;1;181;Figerhorn - Greiwiesen;2680;47.025054;12.430054;35;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001321;true
8065;2009-12-26 00:00:00;1;1;177;Krumpwasser - Hochgurgl;2600;46.930240999999;10.985241;45;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R001322;true
8066;2009-12-26 00:00:00;1;1;172;Vorderer Grieskogel - Kühtai, Pirchkogel;2600;47.115224999999;11.005225;30;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001323;true
8067;2009-12-27 00:00:00;1;1;165;Bockbachtal - Vorderbockbachalpe;;47.270159;10.535159;;;3;0;0;;;yes;true;1;Tirol;0;T000002R001324;true
8068;2009-12-28 00:00:00;1;1;173;Kreuzjoch - Kellerjochhütte, Hochleger, Gartalm;2200;47.235109;11.645109;38;4;3;1;0;;;yes;true;1;Tirol;2001;T000002R001325;true
8069;2009-12-29 00:00:00;1;1;173;Peilspitze - Kalbenjochmähder;2280;47.23511;11.64511;34;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001326;true
8070;2009-12-30 00:00:00;1;1;165;Muttekopf - ;2200;47.27016;10.53516;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001327;true
8071;2010-01-03 00:00:00;1;1;175;Ellmauer Tor - ;1950;47.390079;12.240079;;6;2;0;0;;;yes;true;1;Tirol;0;T000002R001328;true
8072;2010-01-03 00:00:00;1;1;181;Hochgasser - Felbertauern;2600;47.025055;12.430055;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001329;true
8073;2010-01-03 00:00:00;1;1;173;Schafzöllen - ;2100;47.235111;11.645111;35;4;2;0;0;;;yes;true;1;Tirol;0;T000002R001330;true
8074;2010-01-04 00:00:00;1;1;165;Strenger Schihütte - Dawinalpe, oberhalb See;2100;47.270161;10.535161;40;5;3;0;0;;;yes;true;1;Tirol;0;T000002R001331;true
8075;2010-01-06 00:00:00;1;1;160;Mandlscharte - Mandlspitze, Arzler Scharte;2260;47.39508;11.26008;35;4;2;0;0;;;yes;true;1;Tirol;0;T000002R001332;true
8076;2010-01-10 00:00:00;1;1;177;Roßkarschneid - Ferwalltal, Festkogel, Obergurgl;2600;46.930241999999;10.985242;38;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001333;true
8077;2010-01-13 00:00:00;1;1;160;Gröbner Hals - Zunterspitze;1650;47.395081;11.260081;40;2;2;0;0;;;yes;true;1;Tirol;0;T000002R001334;true
8078;2010-01-14 00:00:00;1;1;177;Hinterer Brunnenkogel - Panorama Bahn Mittelstation, Mittelbergferner;3000;46.930242999999;10.985243;;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001335;true
8079;2010-01-18 00:00:00;1;1;177;Mittagskogel - ;2300;46.930243999999;10.985244;42;8;2;0;0;;;yes;true;1;Tirol;0;T000002R001336;true
8080;2010-01-23 00:00:00;1;1;177;Polleskogel - Rettenbachferner;2900;46.930244999999;10.985245;40;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001337;true
8081;2010-01-23 00:00:00;1;1;181;Riegelkopf - Grünseehütte, Felbertauern Süd;2350;47.025056;12.430056;;5;2;0;0;;;yes;true;1;Tirol;0;T000002R001338;true
8082;2010-01-23 00:00:00;1;1;181;Sandboden - Hoher Eicham, Nilalm;2850;47.025057;12.430057;42;5;2;0;0;;;yes;true;1;Tirol;0;T000002R001339;true
8083;2010-01-29 00:00:00;1;1;172;Eiskarspitze - Wattener Lizum;2550;47.115225999999;11.005226;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001340;true
8084;2010-01-29 00:00:00;1;1;175;Isskogel - ;2220;47.390078;12.240078;35;3;2;0;0;;;yes;true;1;Tirol;0;T000002R001341;true
8085;2010-01-29 00:00:00;1;1;178;Königstal - Wurmkogel, Hochgurgl;2480;46.884141;11.058917;40;6;3;0;1;;;yes;true;1;Tirol;30001;T000002R001342;true
8086;2010-01-30 00:00:00;1;1;160;Biberwier - ;;47.395082;11.260082;;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001343;true
8087;2010-01-30 00:00:00;2;9;18;Pezinerspitze - Langestheialpe;2450;46.995085;10.385085;35;4;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001344;true
8088;2010-01-30 00:00:00;1;1;172;Zwölferkopf - Urgtal, Adlerpiste;2360;47.115226999999;11.005227;30;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R001345;true
8089;2010-01-31 00:00:00;1;1;175;Falschriedel - Sattelscharte, Königsleiten;2300;47.39008;12.24008;;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001346;true
8090;2010-01-31 00:00:00;1;1;173;Geolsalm - ;1750;47.235112;11.645112;35;4;2;0;0;;;yes;true;1;Tirol;0;T000002R001347;true
8091;2010-01-31 00:00:00;1;1;173;Großer Gamsstein - Maschentalbach;1880;47.235113;11.645113;;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001348;true
8092;2010-01-31 00:00:00;1;1;165;Namloser Wetterspitze - -Treienkar, Treiensee-;2200;47.270162;10.535162;40;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001349;true
8093;2010-01-31 00:00:00;1;1;175;Saupanzen - ;1950;47.390081;12.240081;40;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R001350;true
8094;2010-01-31 00:00:00;1;1;173;Wildofen - ;2100;47.235114;11.645114;38;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001351;true
8095;2010-02-02 00:00:00;1;1;175;Brunnerkogel - ;1850;47.390082;12.240082;30;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001352;true
8096;2010-02-02 00:00:00;1;1;173;Eiskarspitze - Wattener Lizum;2450;47.235115;11.645115;40;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001353;true
8097;2010-02-02 00:00:00;1;1;167;Knödelkopf - Albonagrat, Peischelkopf;2380;47.119045;10.182574;47;5;3;0;1;;;yes;true;1;Tirol;30001;T000002R001354;true
8098;2010-02-02 00:00:00;1;1;172;Pfoner Kreuzjöchl - Seeblesspitze, Seapnalm;2400;47.115227999999;11.005228;30;5;3;0;0;;;yes;true;1;Tirol;0;T000002R001355;true
8099;2010-02-03 00:00:00;1;1;165;Galzig - ;1850;47.270163;10.535163;30;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001356;true
8100;2010-02-04 00:00:00;1;1;160;Christlumkopf - Unteraubach, Moosenalm;1500;47.395083;11.260083;45;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001357;true
8101;2010-02-04 00:00:00;1;1;174;Großer Gamsstein - Sonntagsköpfl, Maschentalbach;1950;47.28028;11.750711;40;3;3;1;1;;;yes;true;1;Tirol;30001;T000002R001358;true
8102;2010-02-04 00:00:00;1;1;175;Hornköpfl - Kitzbüheler Horn;1600;47.390083;12.240083;36;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001359;true
8103;2010-02-04 00:00:00;1;1;172;Obere Issalm - Wörgetal;2090;47.115228999999;11.005229;36;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R001360;true
8104;2010-02-04 00:00:00;1;1;175;Talsenhöhe - Tenneraualm;;47.390084;12.240084;;;3;0;0;;;yes;true;1;Tirol;0;T000002R001361;true
8105;2010-02-05 00:00:00;1;1;173;Härmelekopf - Hermannstal;1800;47.235116;11.645116;;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001362;true
8106;2010-02-05 00:00:00;1;1;172;Sömen - Juifenau, Grube;2400;47.115229999999;11.00523;;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001363;true
8107;2010-02-05 00:00:00;1;1;175;Stettaueralm - Greiter Graben, Radingeralm;1350;47.390085;12.240085;35;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001364;true
8108;2010-02-06 00:00:00;1;1;172;Krahberg - Venet, Galnderspitze, Meranzalpe;2100;47.115230999999;11.005231;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001365;true
8109;2010-02-06 00:00:00;1;1;173;Lizumer Hütte - Wattener Lizum, Rosskopf;1900;47.235117;11.645117;35;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R001366;true
8110;2010-02-06 00:00:00;1;1;167;Moostal - Rossfallalpe, Rossfallwinkel, Vordere Rendlspitze;1800;47.095559;10.26477;38;7;3;0;1;;;yes;true;1;Tirol;30001;T000002R001367;true
8111;2010-02-07 00:00:00;1;1;160;Härmelekopf - Hermannstal;2000;47.395084;11.260084;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001368;true
8112;2010-02-07 00:00:00;1;1;175;Harschbichl - Penzing, Kitzbüheler Horn;1700;47.390086;12.240086;35;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001369;true
8113;2010-02-07 00:00:00;1;1;177;Hinterer Brunnenkogel - Mittelbergferner, Mittelbergjoch;3170;46.916255;10.868156;45;3;4;1;1;;;yes;true;1;Tirol;30001;T000002R001370;true
8114;2010-02-07 00:00:00;1;1;175;Hornköpfl - Obere Reintalalm;1620;47.390087;12.240087;40;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001371;true
8115;2010-02-07 00:00:00;1;1;181;Kauschkahorn - Reggnalm;2600;47.025058;12.430058;;4;4;0;0;;;yes;true;1;Tirol;0;T000002R001372;true
8116;2010-02-07 00:00:00;1;1;175;Mesnerhöhe - Sonnspitze, Rosskarlacke, Schotting;2040;47.390088;12.240088;30;8;3;1;0;;;yes;true;1;Tirol;2001;T000002R001373;true
8117;2010-02-07 00:00:00;1;1;175;Seekarlspitze - Rofanspitze, Rossköpfe;2150;47.390089;12.240089;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001374;true
8118;2010-02-07 00:00:00;1;1;175;Stettaueralm - Greitergraben, Alpenkreuz;1320;47.39009;12.24009;30;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001375;true
8119;2010-02-08 00:00:00;1;1;161;Gleirschspitze - Hafelekarspitze, Herzwiese;2100;47.31316;11.399224;50;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R001376;true
8120;2010-02-08 00:00:00;1;1;177;Hinterer Daunkopf - Daunkopfferner;3200;46.930245999999;10.985246;35;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001377;true
8121;2010-02-08 00:00:00;1;1;173;Lämmerbichl - Rastkogel;2000;47.235118;11.645118;30;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001378;true
8122;2010-02-08 00:00:00;1;1;173;Pfaffenbichl - Schigebiet Hochfügen, Hochleger;2200;47.235119;11.645119;80;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001379;true
8123;2010-02-08 00:00:00;1;1;175;Steinbergkogel - ;;47.390091;12.240091;;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001380;true
8124;2010-02-09 00:00:00;1;1;165;Hahnenkamm - Nesselwängle;1800;47.270164;10.535164;38;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001381;true
8125;2010-02-09 00:00:00;1;1;175;Innerfleidingalm - Skiwelt Wilder Kaiser, Fleiding, Windaubergalm;1250;47.390092;12.240092;32;6;2;0;0;;;yes;true;1;Tirol;0;T000002R001382;true
8126;2010-02-09 00:00:00;2;9;18;Urgtal - Zwölferkopf, Fisser Joch;2200;46.995086;10.385086;;1;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001383;true
8127;2010-02-09 00:00:00;1;1;175;Wildsseloder - Jufenhöhe, Jufenalm;1700;47.390093;12.240093;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001384;true
8128;2010-02-11 00:00:00;1;1;172;Krahberg - Venet, Geländekopf 2223 Wanne;1900;47.115231999999;11.005232;33;8;3;2;0;;;yes;true;1;Tirol;2002;T000002R001385;true
8129;2010-02-12 00:00:00;1;1;175;Lämpersberg - ;1800;47.390094;12.240094;35;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001386;true
8130;2010-02-13 00:00:00;1;1;175;Gamshag - Oberkaseralm;1900;47.390095;12.240095;35;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001387;true
8131;2010-02-13 00:00:00;1;1;175;Pengelstein - ;1890;47.390096;12.240096;42;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001388;true
8132;2010-02-14 00:00:00;1;1;172;Hintere Wenner Alpe - Geigenkamm;2300;47.115232999999;11.005233;35;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001389;true
8133;2010-02-14 00:00:00;1;1;173;Rosskopf - Lizumer Hütte;2200;47.23512;11.64512;30;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001390;true
8134;2010-02-14 00:00:00;1;1;175;Staffkogel - ;1900;47.390097;12.240097;30;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001391;true
8135;2010-02-15 00:00:00;1;1;175;Feldalphorn - ;1850;47.390098;12.240098;32;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001392;true
8136;2010-02-15 00:00:00;1;1;175;Gernalm - Schatzberg;1750;47.390099;12.240099;40;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001393;true
8137;2010-02-15 00:00:00;1;1;165;Hochkarkopf - Zwölferkopf, Sankt Jakob am Arlberg;2300;47.270165;10.535165;40;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001394;true
8138;2010-02-15 00:00:00;1;1;165;Schlierekopf - Engelspitze;2050;47.270166;10.535166;40;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001395;true
8139;2010-02-16 00:00:00;1;1;181;Stüdlhütte - ;2700;47.025059;12.430059;;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001396;true
8140;2010-02-16 00:00:00;1;1;160;Weißlähn - Zugspitze, Wettersteinlifte;1800;47.407991;10.958094;35;7;2;0;1;;;yes;true;1;Tirol;30001;T000002R001397;true
8141;2010-02-17 00:00:00;1;1;160;Igelskopf - ;2050;47.395085;11.260085;38;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001398;true
8142;2010-02-17 00:00:00;1;1;175;Schützkogel - Oberkaseralm;2000;47.3901;12.2401;30;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001399;true
8143;2010-02-18 00:00:00;1;1;173;Proxenalm - ;2000;47.235121;11.645121;;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001400;true
8144;2010-02-20 00:00:00;1;1;173;Hochgeneinerjoch - Sumpfkopf, Hoferalm;1900;47.235122;11.645122;40;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001401;true
8145;2010-02-21 00:00:00;1;1;184;Berger Kogel - ;2350;46.895021;12.535021;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001402;true
8146;2010-02-21 00:00:00;1;1;173;Blasigleralm-Hochleger - Scheibenspitze;2000;47.235123;11.645123;40;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001403;true
8147;2010-02-21 00:00:00;1;1;184;Compedal - Tullenkogel;2180;46.895022;12.535022;30;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001404;true
8148;2010-02-21 00:00:00;1;1;172;Kühgrübl - Sömen;2300;47.115233999999;11.005234;30;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001405;true
8149;2010-02-21 00:00:00;1;1;184;Pürglesgungge - Kalkstein;2350;46.895023;12.535023;36;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001406;true
8150;2010-02-21 00:00:00;1;1;173;Rastkogel - Lämmerbichlalm, orographisch links von größtem See;2480;47.235124;11.645124;38;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001407;true
8151;2010-02-21 00:00:00;1;1;172;Saile, (Nockspitze) - Birgitzköpflhütte;2150;47.115234999999;11.005235;40;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001408;true
8152;2010-02-21 00:00:00;1;1;172;Schöberspitzen - Kasern;;47.115235999999;11.005236;30;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001409;true
8153;2010-02-21 00:00:00;1;1;172;Sonnberg - Alblstal, Rosskogel;2050;47.115236999999;11.005237;30;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001410;true
8154;2010-02-24 00:00:00;1;1;177;Hohe Mut - Rotmoostal, Wetterstation Bärenhoppet;2500;46.930246999999;10.985247;;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001411;true
8155;2010-02-27 00:00:00;1;1;175;Gebra - Ranggen - Hochwildalm;1900;47.390101;12.240101;42;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001412;true
8156;2010-02-27 00:00:00;1;1;167;Kartell- Fatlarspitze - ;2550;47.058091;10.284162;35;1;3;2;1;;;yes;true;1;Tirol;30001;T000002R001413;true
8157;2010-02-27 00:00:00;1;1;177;Königstal - Ausgang Königstal;2200;46.930247999999;10.985248;;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001414;true
8158;2010-02-27 00:00:00;1;1;175;Kröndlhorn - Bamberger Hütte;2200;47.390102;12.240102;;6;3;0;0;;;yes;true;1;Tirol;0;T000002R001415;true
8159;2010-02-27 00:00:00;1;1;172;Samerschlag - Pforzheimer Hütte;2600;47.115237999999;11.005238;;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001416;true
8160;2010-02-27 00:00:00;1;1;181;Stüdlhütte - Schere, Ködnitzkees;2700;47.02506;12.43006;40;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001417;true
8161;2010-02-28 00:00:00;1;1;177;Breslauer Hütte - Rofenkar;2750;46.930248999999;10.985249;40;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R001418;true
8162;2010-02-28 00:00:00;1;1;175;Niederjochkogel - Sonnenjoch, Erlauerhütte;2050;47.390103;12.240103;32;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001419;true
8163;2010-03-01 00:00:00;1;1;181;Glorer Hütte - Bergertörl, Weißer Knoten;2700;47.025061;12.430061;35;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001420;true
8164;2010-03-02 00:00:00;2;9;18;Jamtalhütte - Moränenhang südlich der Hütte;2350;46.995087;10.385087;37;7;3;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R001421;true
8165;2010-03-04 00:00:00;1;1;184;Pfanntörl - Toblacher Pfannhorn;2500;46.895024;12.535024;35;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001422;true
8166;2010-03-07 00:00:00;1;1;172;Hochreichkopf - Finstertaler Sennhütte;2600;47.115238999999;11.005239;40;5;3;0;0;;;yes;true;1;Tirol;0;T000002R001423;true
8167;2010-03-07 00:00:00;1;1;165;Schafkar - Schafkarspitze, Schafkarsee;;47.270167;10.535167;35;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001424;true
8168;2010-03-07 00:00:00;1;1;165;Schindlerspitze - Schindlergratbahn 3er Sessel;2300;47.270168;10.535168;;;3;0;0;;;yes;true;1;Tirol;0;T000002R001425;true
8169;2010-03-08 00:00:00;1;1;160;Hohe Munde - Hüttenrinner - Rauthhütte;2000;47.395086;11.260086;;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R001426;true
8170;2010-03-08 00:00:00;1;1;172;Pleisenjöchl - Hoadl, Kälberstall, Kemater Alm;2100;47.115239999999;11.00524;40;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001427;true
8171;2010-03-08 00:00:00;1;1;181;Türmljoch - Rostocker Hütte;2770;47.025062;12.430062;40;4;3;0;0;;;yes;true;1;Tirol;0;T000002R001428;true
8172;2010-03-11 00:00:00;1;1;177;Hintere Guslarspitze - ;3100;46.930249999999;10.98525;32;8;3;0;0;;;yes;true;1;Tirol;0;T000002R001429;true
8173;2010-03-11 00:00:00;1;1;164;Kapall - Schigebiet St. Anton;2230;47.146379;10.246812;39;6;3;3;1;;;yes;true;1;Tirol;30001;T000002R001430;true
8174;2010-03-12 00:00:00;1;1;173;Metzen - ;2200;47.235125;11.645125;37;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001431;true
8175;2010-03-13 00:00:00;1;1;177;Hohe Mut - Hohe Mut Bahn 8er Gondel Bergstation, Nordseitig;2500;46.930250999999;10.985251;42;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R001432;true
8176;2010-03-13 00:00:00;1;1;165;Rotkopf - Larsennkar;2400;47.270169;10.535169;45;3;3;0;0;;;yes;true;1;Tirol;0;T000002R001433;true
8177;2010-03-14 00:00:00;1;1;165;Geierköpfe - Ammerwald;2080;47.27017;10.53517;;6;2;1;0;;;yes;true;1;Tirol;2001;T000002R001434;true
8178;2010-03-14 00:00:00;1;1;180;Jochgrubenkopf - Kasern;2220;47.105057;11.810057;35;1;3;0;0;;;yes;true;1;Tirol;0;T000002R001435;true
8179;2010-03-14 00:00:00;1;1;165;Lärchspitze - Bockbachtal;2000;47.270171;10.535171;35;8;2;0;0;;;yes;true;1;Tirol;0;T000002R001436;true
8180;2010-03-14 00:00:00;1;1;172;Saile (Nockspitze) - Leintuch - Sailenieder;2320;47.190616;11.326298;35;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R001437;true
8181;2010-03-14 00:00:00;1;1;181;Tinklwinklalm - Glorer Hütte, Berger Bach, Schliederleralm;2200;47.025063;12.430063;;7;3;0;0;;;yes;true;1;Tirol;0;T000002R001438;true
8182;2010-03-17 00:00:00;1;1;173;Lamargalm-Hochleger - Metzen Osthang;2200;47.235126;11.645126;42;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001439;true
8183;2010-03-17 00:00:00;1;1;175;Pallspitze - ;2300;47.390104;12.240104;45;6;3;1;0;;;yes;true;1;Tirol;2001;T000002R001440;true
8184;2010-03-17 00:00:00;1;1;173;Wanglspitze - ;2350;47.235127;11.645127;45;2;3;0;0;;;yes;true;1;Tirol;0;T000002R001441;true
