Datum,Intervall,Lawinengrad,Lawinengrad_Norm,Lawinengrad_Gew,Schneehöhe,Schneehöhe_Norm,Schneehöhe_Gew,Niederschlag,Niederschlag_Norm,Niederschlag_Gew,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_akt_Norm,Wetter_akt_Gew,Wetter_gestern,Wetter_gestern_Norm,Wetter_gestern_Gew,Wolken,Wolken_Norm,Wolken_Gew,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Lawinenabgänge,Lawinenabgänge_Norm,Lawinenabgänge_Gew,Winterphase,Winterphase_Norm,Winterphase_Gew,Distanz,DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee_y,Gefahr,Bemerkung,ID,Bereich_KAPRUN,Gebiet,Code_neu,Lawinenstrich,Text,xoff,yoff,Scale,ScaleW,ScaleH,OffX,OffY,Lawinencode,TEZCode,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude
2009-03-30,2008/ 2009,33.0,0.0,0.0,168.0,109.5375284306293,0.0,14.1,0.0,0.0,-7.0,-56.0,-16.0,1.0,8.0,-8.0,-3.0,-24.0,-24.0,-2.0,-20.0,-15.0,0.0,0.0,1.969615506031309,0.0,0.0,-1.250266879061176,45.0,450.0,0.0,73.0,0.0,0.0,7.0,0.0,0.0,9.0,90.0,0.0,28.0,280.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,331.3227951828057,2009-03-30,,Schneebrettlawine naß und trocken,10.0,mittel,heiter,0,0.0,2.0,168.0,28.0,3.0,,10.0,Kaprun,Mooserboden,50606010.0,Karlbachlawine,Hoher Tenn,400050.7915020906,223356.50746594009,8.37544966371277,810.0,297.0,441.0,21.0,50606010.0,50606010332.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334
2009-03-30,2008/ 2009,33.0,0.0,0.0,168.0,109.5375284306293,0.0,14.1,0.0,0.0,-7.0,-56.0,-16.0,1.0,8.0,-8.0,-3.0,-24.0,-24.0,-2.0,-20.0,-15.0,0.0,0.0,1.969615506031309,0.0,0.0,-1.250266879061176,45.0,450.0,0.0,73.0,0.0,0.0,7.0,0.0,0.0,9.0,90.0,0.0,28.0,280.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,331.3227951828057,2009-03-30,,Schneebrettlawine naß und trocken,14.0,mittel,heiter,0,0.0,2.0,168.0,28.0,3.0,,14.0,Kaprun,Mooserboden,50606014.0,Mitterbachlawine,Bauernbachkarl,400213.4869395784,223585.78480122256,7.977201161967049,725.0,196.0,390.0,-40.0,50606014.0,50606014369.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715
2009-03-30,2008/ 2009,33.0,0.0,0.0,168.0,109.5375284306293,0.0,14.1,0.0,0.0,-7.0,-56.0,-16.0,1.0,8.0,-8.0,-3.0,-24.0,-24.0,-2.0,-20.0,-15.0,0.0,0.0,1.969615506031309,0.0,0.0,-1.250266879061176,45.0,450.0,0.0,73.0,0.0,0.0,7.0,0.0,0.0,9.0,90.0,0.0,28.0,280.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,331.3227951828057,2009-03-30,,Schneebrettlawine naß und trocken,8.0,mittel,heiter,0,0.0,2.0,168.0,28.0,3.0,,8.0,Kaprun,Mooserboden,50606008.0,Wielingerlawine,Gr. Wiesbachhorn,400394.7193113965,223443.50523003456,7.9127317177860705,877.0,557.0,374.0,171.0,50606008.0,50606008259.30357,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713
2009-03-31,2008/ 2009,23.0,0.0,0.0,161.0,106.180981595092,0.0,1.4,0.0,0.0,-7.0,-56.0,-28.0,6.0,48.0,4.0,1.0,8.0,-12.0,-3.0,-30.0,-10.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,5.0,50.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,4.0,0.0,0.0,0.0,0.0,0.0,46.08310972133423,2009-03-31,,Schneebrettlawine naß,19.0,mittel,bewölkt,0,0.0,7.0,168.0,0.0,3.0,,19.0,Kaprun,Mooserboden,50606019.0,Hintere Bärrinnenlawine,Kammerkees,400462.2352307634,224226.49817001465,6.867792769617033,433.0,151.0,171.0,-44.0,50606019.0,50606019523.5,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375
2009-03-31,2008/ 2009,23.0,0.0,0.0,161.0,106.180981595092,0.0,1.4,0.0,0.0,-7.0,-56.0,-28.0,6.0,48.0,4.0,1.0,8.0,-12.0,-3.0,-30.0,-10.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,5.0,50.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,4.0,0.0,0.0,0.0,0.0,0.0,46.08310972133423,2009-03-31,,Schneebrettlawine naß,17.0,mittel,bedeckt,0,0.0,7.0,168.0,0.0,3.0,,17.0,Kaprun,Mooserboden,50606017.0,Hochschoberlawine,Kitzsteinhorn,399740.2063625432,222718.6472702012,9.444670754147918,417.0,226.0,130.0,1.0,50606017.0,50606017051.5,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394
2009-03-31,2008/ 2009,23.0,0.0,0.0,161.0,106.180981595092,0.0,1.4,0.0,0.0,-7.0,-56.0,-28.0,6.0,48.0,4.0,1.0,8.0,-12.0,-3.0,-30.0,-10.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,5.0,50.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,4.0,0.0,0.0,0.0,0.0,0.0,46.08310972133423,2009-03-31,,Schneebrettlawine naß,21.0,mittel,bewölkt,0,0.0,7.0,168.0,0.0,3.0,,21.0,Kaprun,Wasserfallboden,50606021.0,Mittlere Bärrinnenlawine,Kammerkees,401049.0293166167,226514.4149897798,8.761073083735191,279.0,901.0,63.0,742.0,50606021.0,50606021517.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086
2009-04-01,2008/ 2009,33.0,0.0,0.0,152.0,100.9264978381717,0.0,0.0,0.0,0.0,1.0,8.0,-28.0,7.0,56.0,24.0,3.0,24.0,4.0,-1.0,-10.0,-15.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,5.0,50.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,29.67063074409423,2009-04-01,,Schneebrettlawine naß,17.0,mittel,bedeckt,0,0.0,7.0,152.0,0.0,3.0,zwischen Nr 17 und 19 ist die Lawinen auf die Mobostraße abgegangen.,17.0,Kaprun,Mooserboden,50606017.0,Hochschoberlawine,Kitzsteinhorn,399740.2063625432,222718.6472702012,9.444670754147918,417.0,226.0,130.0,1.0,50606017.0,50606017051.5,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394
2009-04-01,2008/ 2009,33.0,0.0,0.0,152.0,100.9264978381717,0.0,0.0,0.0,0.0,1.0,8.0,-28.0,7.0,56.0,24.0,3.0,24.0,4.0,-1.0,-10.0,-15.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,5.0,50.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,29.67063074409423,2009-04-01,,Schneebrettlawine naß,27.0,mittel,bedeckt,0,0.0,7.0,152.0,0.0,3.0,,27.0,Kaprun,Wasserfallboden,50606027.0,Königstuhllawine,Niedere Kammerscharte,401211.3382949494,226525.7978744241,8.823073056565107,310.0,816.0,76.0,632.0,50606027.0,50606027493.5,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998
2009-04-01,2008/ 2009,33.0,0.0,0.0,152.0,100.9264978381717,0.0,0.0,0.0,0.0,1.0,8.0,-28.0,7.0,56.0,24.0,3.0,24.0,4.0,-1.0,-10.0,-15.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,5.0,50.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,29.67063074409423,2009-04-01,,Schneebrettlawine naß,23.0,mittel,bedeckt,0,0.0,7.0,152.0,0.0,3.0,,23.0,Kaprun,Wasserfallboden,50606023.0,Seichenlawine,Bärrinne,401045.9782552828,226332.5100184947,8.936280210721375,290.0,909.0,52.0,734.0,50606023.0,50606023513.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335
2009-04-01,2008/ 2009,33.0,0.0,0.0,152.0,100.9264978381717,0.0,0.0,0.0,0.0,1.0,8.0,-28.0,7.0,56.0,24.0,3.0,24.0,4.0,-1.0,-10.0,-15.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,5.0,50.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,29.67063074409423,2009-04-01,,Lockerschneelawine naß,4.0,mittel,bedeckt,0,0.0,7.0,152.0,0.0,3.0,,4.0,Kaprun,Mooserboden,50606004.0,Kaindlkeeslawine,Kaindlkees,400019.4418887586,223301.94626175135,8.397933163290329,688.0,572.0,415.0,372.0,50606004.0,50606004239.0,279.7382271735702,39.6356,8.306790000000001,5.107609999999999,63.33960999999999,3027.45095
2009-04-01,2008/ 2009,33.0,0.0,0.0,152.0,100.9264978381717,0.0,0.0,0.0,0.0,1.0,8.0,-28.0,7.0,56.0,24.0,3.0,24.0,4.0,-1.0,-10.0,-15.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,5.0,50.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,29.67063074409423,2009-04-01,,Schneebrettlawine naß,10.0,mittel,bedeckt,0,0.0,7.0,152.0,0.0,3.0,,10.0,Kaprun,Mooserboden,50606010.0,Karlbachlawine,Hoher Tenn,400050.7915020906,223356.50746594009,8.37544966371277,810.0,297.0,441.0,21.0,50606010.0,50606010332.0,267.16920015661407,43.175287499999996,6.860250000000001,11.51305,65.9765,2978.152008333334
2009-04-01,2008/ 2009,33.0,0.0,0.0,152.0,100.9264978381717,0.0,0.0,0.0,0.0,1.0,8.0,-28.0,7.0,56.0,24.0,3.0,24.0,4.0,-1.0,-10.0,-15.0,180.0,-3.0,-1.0,3.0,-1.1023849469989769e-10,-3.6746164899965906e-11,5.0,50.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,29.67063074409423,2009-04-01,,Schneebrettlawine naß,8.0,mittel,bedeckt,0,0.0,7.0,152.0,0.0,3.0,,8.0,Kaprun,Mooserboden,50606008.0,Wielingerlawine,Gr. Wiesbachhorn,400394.7193113965,223443.50523003456,7.9127317177860705,877.0,557.0,374.0,171.0,50606008.0,50606008259.30357,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 14:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,Süd,15.0,6.0,140.0,,3.0,,19.0,Kaprun,Mooserboden,50606019.0,Hintere Bärrinnenlawine,Kammerkees,400462.2352307634,224226.49817001465,6.867792769617033,433.0,151.0,171.0,-44.0,50606019.0,50606019523.5,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 13:30:00,Schneebrettlawine naß,21.0,mittel,wolkenlos,Süd,15.0,6.0,140.0,,3.0,,21.0,Kaprun,Wasserfallboden,50606021.0,Mittlere Bärrinnenlawine,Kammerkees,401049.0293166167,226514.4149897798,8.761073083735191,279.0,901.0,63.0,742.0,50606021.0,50606021517.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 11:00:00,Schneebrettlawine naß,30.0,mittel,wolkenlos,Süd,15.0,5.0,140.0,,3.0,,30.0,Kaprun,Wasserfallboden,50606030.0,Grasbichlgrabenlawine,Grießbachköpfl,401202.232540879,226548.21912987248,8.53858389141241,650.0,781.0,254.0,470.0,50606030.0,50606030036.666664,296.26865815593663,39.92075833333333,7.472499999999999,6.785733333333334,63.76664166666666,2443.633433333334
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 10:00:00,Schneebrettlawine naß,37.0,mittel,wolkenlos,Süd,15.0,5.0,140.0,,3.0,Bis über Galerie,37.0,Kaprun,Wasserfallboden,50606037.0,Jägerrinne,Geißstein,401205.592778999,226325.10650865827,9.025046314208751,373.0,628.0,148.0,424.0,50606037.0,50606037459.5,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 11:00:00,Schneebrettlawine naß,33.0,mittel,wolkenlos,Süd,15.0,5.0,140.0,,3.0,,33.0,Kaprun,Wasserfallboden,50606033.0,Schrahnbachlawine,Hohe Kammer,401354.728041465,226799.4998035796,7.724308008335319,362.0,801.0,41.0,546.0,50606033.0,50606033484.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 11:00:00,Schneebrettlawine naß,39.0,gross,wolkenlos,Süd,15.0,5.0,140.0,,3.0,Bis Achenbett,39.0,Kaprun,Wasserfallboden,50606039.0,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397.0,595.0,79.0,342.0,50606039.0,50606039445.5,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 11:00:00,Schneebrettlawine naß,36.0,gross,wolkenlos,Süd,15.0,5.0,140.0,,3.0,,36.0,Kaprun,Wasserfallboden,50606036.0,Rauchlochgrabenlawine,Kälberpallen,402396.292824544,228239.8010354612,5.289508171503721,614.0,661.0,290.0,391.0,50606036.0,50606036404.5,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 10:00:00,Schneebrettlawine naß,32.0,gross,wolkenlos,Süd,15.0,5.0,140.0,,3.0,,32.0,Kaprun,Wasserfallboden,50606032.0,Überfuhrlawine,Grießbachkarl,401737.9233155104,227071.08024871344,7.482691813404547,660.0,737.0,274.0,431.0,50606032.0,50606032025.0,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 10:00:00,Lockerschneelawine naß,11.0,gross,wolkenlos,Süd,15.0,5.0,140.0,,3.0,Mosserbodenstraße auf 100m überschüttet,11.0,Kaprun,Mooserboden,50606011.0,Ebmattenlawine,"Grießkogel, Beilwand",399930.2136189686,223371.08108488735,8.26909013627683,460.0,466.0,19.0,103.0,50606011.0,50606011096.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 14:30:00,Schneebrettlawine naß,27.0,mittel,wolkenlos,Süd,12.0,6.0,140.0,,3.0,,27.0,Kaprun,Wasserfallboden,50606027.0,Königstuhllawine,Niedere Kammerscharte,401211.3382949494,226525.7978744241,8.823073056565107,310.0,816.0,76.0,632.0,50606027.0,50606027493.5,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 11:00:00,Schneebrettlawine naß,29.0,mittel,wolkenlos,Süd,15.0,5.0,140.0,,3.0,,29.0,Kaprun,Wasserfallboden,50606029.0,Lärchwandlawine,Lärchwand,401085.862260907,226294.5276151313,9.25105651658798,349.0,805.0,124.0,599.0,50606029.0,50606029497.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 13:00:00,Schneebrettlawine naß,23.0,mittel,Schneetreiben,Süd,15.0,5.0,140.0,,3.0,,23.0,Kaprun,Wasserfallboden,50606023.0,Seichenlawine,Bärrinne,401045.9782552828,226332.5100184947,8.936280210721375,290.0,909.0,52.0,734.0,50606023.0,50606023513.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335
2009-04-02,2008/ 2009,23.0,0.0,0.0,143.0,96.43977415307404,0.0,0.0,0.0,0.0,2.0,16.0,4.0,6.0,48.0,28.0,3.0,24.0,12.0,-1.0,-10.0,-5.0,135.0,-14.14213562383921,-3.0,20.0,50.91168824504169,-1.1023849469989769e-10,2.0,20.0,25.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,43.60413473969065,2009-04-02,1899-12-30 14:00:00,Schneebrettlawine naß,25.0,mittel,wolkenlos,Süd,15.0,6.0,140.0,,3.0,,25.0,Kaprun,Wasserfallboden,50606025.0,Vordere Bärrinnenlawine,Hohe Kammerscharte,401516.98147435137,226837.333281749,7.641605042848157,350.0,923.0,-8.0,682.0,50606025.0,50606025506.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543
