"DATUM","ZEIT","Lawinen_Art","GRNR","Volumen","Wetter","WIND_RCHTG","WIND_GSCHW","Temperatur","Schneehoehe","Neuschnee","Gefahr","Bemerkung"
"1981-12-31 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","mittel","wolkenlos","S",20,6,25,,3,
"1982-01-30 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","groß","Schneefall mäßig","NE",1,-4,108,36,3,
"1982-04-06 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","34","mittel","bewölkt","SW",1,3,86,,3,
"1986-04-09 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","groß","Föhn","S",8,8,120,0,3,
"1987-03-02 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","mittel","Schneefall mäßig","S",4,,194,6,3,
"1987-05-05 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","klein","Schneefall mäßig","S",1,-4,199,35,3,
"1988-03-16 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","34",,"Schneetreiben","SW",14,-8,145,,3,
"1988-12-25 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","mittel","bewölkt","NE",11,2,146,5,2,
"1989-02-19 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","34",,"wolkenlos","S",5,-4,153,,3,
"1989-03-07 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","34","klein","wolkenlos","S",5,-4,153,,3,
"1990-01-17 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","34","klein","wolkenlos","SW",8,2,17,,2,
"1990-02-15 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","34","mittel","Regen","SE",5,,102,41,34,
"1990-03-29 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","34","klein","Schneefall schwach","SW",2,-4,135,3,3,
"1965-05-16 00:00:00","1899-12-30 10:00:00","Grundlawine","35",,"bedeckt","SW",4,6,250,0,0,
"1979-05-18 00:00:00","1899-12-30 00:00:00","Grundlawine","35","mittel","heiter","SE",3,7,108,,3,
"1985-03-16 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","35","groß","heiter","S",2.8,-12,108,12,2,
"1985-04-11 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","35","100x40","heiter","SW",6.3,-2,100,23,3,
"1985-12-29 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","35","150x70x8",,,,,,,,
"1985-12-25 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","35","200x30x6","wolkenlos","S",4.4,-5,53,,2,
"1987-03-02 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","35","mittel","Schneefall mäßig","S",4,0,194,6,3,
"1995-01-12 00:00:00","1899-12-30 00:00:00","Staublawine","35","mittel","Schneefall mäßig","NE",5,-13,111,30,4,
"1960-01-27 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","600","bewölkt","SE",4,2,116,0,0,
"1991-05-07 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Schneefall mäßig","N",1,-5,90,7,2,
"1960-01-07 00:00:00","1899-12-30 00:00:00","Staublawine","39","50","bewölkt","SW",4,-10,115,8,,
"1991-05-12 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","klein","Schneefall mäßig",,,-1,120,41,3,
"1992-02-13 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","bewölkt","SW",1,1,141,2,3,
"1992-03-05 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","wolkenlos","S",3,,129,,23,
"1992-03-05 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","wolkenlos","S",3,,129,,23,
"1992-03-15 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Schneefall mäßig","N",5,-4,144,25,23,
"1992-03-16 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","Schneefall mäßig","W",1,-8,194,53,4,
"1992-03-21 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Schneeregen","NE",8,,186,9,3,
"1992-04-25 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","bewölkt","S",3,5,175,,3,
"1992-04-28 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","große","bewölkt","S",14,2,167,,3,
"1992-05-02 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","bewölkt","SW",5,-2,183,,23,
"1992-05-03 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","bewölkt","SW",3,-1,172,,23,
"1992-05-04 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Nebel","S",1,-1,167,,23,
"1992-11-18 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","Schneefall mäßig","NE",1,-9,93,40,3,
"1992-11-22 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Schneeregen","SE",5,2,93,15,3,
"1993-03-07 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","39","mittel","Schneefall mäßig","N",8,-8,132,13,3,
"1993-03-18 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","bewölkt","SW",11,4,123,2,3,
"1993-03-25 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","Schneefall mäßig","N",1,-8,132,28,3,
"1993-04-12 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","Schneefall mäßig","SW",3,-4,166,10,3,
"1993-12-19 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Nebel","S",3,,47,,3,
"1994-01-05 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","bewölkt",,,-6,90,20,3,
"1994-02-28 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","Föhn","SW",8,3,93,,3,
"1994-03-09 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Regen","S",3,2,108,0,3,
"1995-02-26 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","bewölkt","NW",3,-7,137,5,2,
"1995-03-04 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","39","groß","Schneefall mäßig","N",1,-8,155,25,3,
"1995-03-21 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","39","mittel","Schneefall mäßig","NE",5,-12,180,5,2,
"1995-04-01 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","Schneefall mäßig","NW",11,-6,193,10,34,
"1995-04-22 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","wolkenlos","S",15,5,197,,3,
"1960-02-12 00:00:00","1899-12-30 10:00:00","Lockerschneelawine naß","39","250","bewölkt","SE",7,-3,88,,,
"1960-02-28 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","500","heiter","SE",1,1,118,2,,
"1961-02-14 00:00:00","1899-12-30 00:00:00","Grundlawine","39","250","bewölkt","W",2,1,120,10,,
"1962-04-19 00:00:00","1899-12-30 12:15:00","Grundlawine","39",,"bewölkt","S",1,4,210,,,
"1962-04-20 00:00:00","1899-12-30 14:20:00","Grundlawine","39",,"wolkenlos","S",2,3,205,,,
"1963-04-09 00:00:00","1899-12-30 00:00:00","Grundlawine","39",,"wolkenlos","SE",3,-3,162,,,
"1963-04-10 00:00:00","1899-12-30 16:40:00","Grundlawine","39",,"bewölkt","S",3,1,159,,,
"1965-05-04 00:00:00","1899-12-30 00:00:00","Grundlawine","39",,"bewölkt","S",1,1,258,,,
"1970-04-18 00:00:00","1899-12-30 15:35:00","Grundlawine","39","groß","bewölkt","SE",4,5,235,,,
"1971-03-22 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39",,"bewölkt","SE",3,-2,92,7,,
"1973-03-06 00:00:00","1899-12-30 11:00:00","Schneebrettlawine trocken","39","600","bewölkt","S",3,-1,145,,23,
"1973-03-23 00:00:00","1899-12-30 12:00:00","Schneebrettlawine trocken","39","mittelgr.","heiter",,,-5,166,,3,
"1973-12-21 00:00:00","1899-12-30 00:00:00","Schneebrettlawine trocken","39","7000","Föhn","S",8,-1,170,,23,
"1974-12-28 00:00:00","1899-12-30 00:00:00","Grundlawine","39","ca. 2000","Regen","NW",3,1,190,,3,
"1975-01-30 00:00:00","1899-12-30 12:10:00","Lockerschneelawine trocken","39","5000","Schneefall mäßig","NE",7,-4,245,30,3,
"1975-04-21 00:00:00","1899-12-30 00:00:00","Grundlawine","39",,"bewölkt","S",3,,289,,23,
"1978-03-21 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","6500","Schneefall mäßig","N",6,-4,280,20,3,
"1979-03-12 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","Regen","W",3,1,88,49,3,
"1979-11-27 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Regen","E",5,3,50,,3,
"1981-03-10 00:00:00","1899-12-30 13:00:00","Lockerschneelawine naß","39","mittel","Nieseln","NE",3,2,66,,3,
"1981-12-31 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","wolkenlos","S",20,6,25,,3,
"1982-01-30 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Schneefall mäßig","NE",1,-4,108,36,3,
"1982-04-06 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","bewölkt","SW",1,3,86,,3,
"1983-01-04 00:00:00","1899-12-30 00:00:00","Schneebrettlawine naß","39","mittel","bewölkt","SW",10,3,78,7,3,
"1987-03-02 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","mittel","Schneefall mäßig","S",4,,194,6,3,
"1988-03-13 00:00:00","1899-12-30 00:00:00","Staublawine","39",,"Schneetreiben","W",6,-8,155,30,4,
"1989-03-07 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","klein","wolkenlos","S",5,-4,153,,3,
"1990-01-17 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","klein","wolkenlos","SW",8,2,17,,2,
"1990-02-14 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","klein","Schneefall mäßig","NE",11,-1,62,20,2,
"1990-02-15 00:00:00","1899-12-30 00:00:00","Lockerschneelawine trocken","39","mittel","Regen","SE",5,0,102,41,34,
"1990-03-29 00:00:00","1899-12-30 00:00:00","Lockerschneelawine naß","39","klein","Schneefall schwach","SW",2,-4,135,3,3,
"1996-11-27 00:00:00",,"Lockerschneelawine trocken","100",,,,,,,,,
"1996-12-03 00:00:00",,"Staublawine","15","gross",,,,,,,,"Nr.15 große Staublawine bis zum ostufer des WABO reichend"
"1996-12-16 00:00:00",,"Schneebrettlawine naß","15","gross",,,,,,,,"Nr.15 Schwarze Platte großes Schneebrett abgegangen durch die lange anhaltende Warmeperiode"
"1997-02-17 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"Kl.Lockerschneelawinen sonnseitig über 2300 m"
"1997-02-20 00:00:00",,"Schneebrettlawine trocken","11","mittel",,,,,,,," vom Grat abgegangen"
"1997-02-23 00:00:00",,"Schneebrettlawine trocken","43","gross",,,,,,,," Auslösung durch Schifahrer Anriß ca. 60cm Breite ca.100 m"
"1997-02-24 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,"sonnseitig über 2300m"
"1997-02-25 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,"sonnseitig über 2300m"
"1997-02-28 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,"aus allen Richtungen zwischen 1800 u.2300m"
"1997-03-01 00:00:00",,"Schneebrettlawine naß","43","gross",,,,,,,,"bis zum 1 Boden vom Grat weg"
"1997-03-03 00:00:00",,"Schneebrettlawine naß","11","klein",,,,,,,,"unterhalb Felswand"
"1997-03-04 00:00:00",,"Schneebrettlawine trocken","11","mittel",,,,,,,,"Nr.11 Wächtenabbruch Grieskogel"
"1997-03-07 00:00:00",,"Schneebrettlawine naß","100","klein",,,,,,,,"sonnseitig über 1800m"
"1997-03-09 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"mehrere kl. Lawinen aus allen Richtungen über 1800m"
"1997-03-10 00:00:00",,"Schneebrettlawine naß","100","klein",,,,,,,," aus allen Richtungen über 1800m"
"1997-03-17 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","15","mittel",,,,,,,,"O-NO seitig über 2300m Nr.15 bis zum Ufer des Speichers"
"1997-03-19 00:00:00",,"Schneebrettlawine trocken","8","mittel",,,,,,,,"aus über 2300m bis in den Speicher"
"1997-03-22 00:00:00",,"Staublawine","28","gross",,,,,,,,"Portal Schranbach eingedrück"
"1997-03-23 00:00:00",,"Schneebrettlawine trocken","11","mittel",,,,,,,,
"1997-03-24 00:00:00",,"Schneebrettlawine trocken","11","mittel",,,,,,,," N.11 2 x bis über die Straße im vorderen    Bereich aus über 2300m Nr.12 bis in den Speicher"
"1997-03-26 00:00:00",,"Schneebrettlawine trocken","100","klein",,,,,,,," aus allen Richtungen über 1800m"
"1997-03-29 00:00:00",,"Staublawine","01","gross",,,,,,,,
"1997-04-01 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen über2300m"
"1997-04-02 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","gross",,,,,,,," aus allen Richtungen über 2300m"
"1997-04-03 00:00:00",,"Lockerschneelawine naß","02","klein",,,,,,,,
"1997-04-07 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"aus über 2300m uns allen Richtungen"
"1997-04-09 00:00:00",,"Lockerschneelawine naß","100",,,,,,,,," im Steilgelände aus allen Richtungen über 1800m"
"1997-04-16 00:00:00",,"Schneebrettlawine trocken","11",,,,,,,,,"Anriß am Grat Anrißhöhe ca. 2m bis über die Straße bis ca. mitte Ebmattenboden"
"1997-04-21 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"alle Richtungen über 1800m"
"1997-04-23 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus über 1800m und allen Richtungen"
"1997-04-24 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","100","klein",,,,,,,,"us allen Richtungen über 2300m"
"1997-04-25 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","100","klein",,,,,,,,"us allen Richtungen über 2300m"
"1997-04-28 00:00:00",,"Schneebrettlawine naß","02","mittel",,,,,,,,
"1997-05-04 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen zwischen 1300 und 2300m"
"1997-05-05 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen zwischen 1300 und 2300m"
"1997-05-06 00:00:00",,"Grundlawine","27","gross",,,,,,,,"bis Mittelstraße Steinschlagnetze mitgerissen"
"1997-05-12 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"bis zum Grund auf sonnenhängen bis 2300m"
"1997-05-13 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein",,,,,,,,
"1997-05-14 00:00:00",,"Schneebrettlawine naß","14","gross",,,,,,,,"bis in den Speicher"
"1997-05-15 00:00:00",,"Grundlawine","15","gross",,,,,,,," bis in den Speicher (schwarze Platte)"
"1997-12-01 00:00:00",,"Lockerschneelawine trocken","100","mittel",,,,,,,,"aus allen Richtungen und Höhen über 2400m Nr. 28 Grießbachlawine als mittlere Lockerschneelaw. Feucht"
"1997-12-03 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","100","mittel",,,,,,,,"aus über 1800m in allen Richtungen"
"1997-12-08 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen über 1800m"
"1997-12-14 00:00:00",,"Schneebrettlawine trocken","11","gross",,,,,,,,
"1997-12-17 00:00:00",,"Schneebrettlawine trocken","13","mittel",,,,,,,,
"1997-12-28 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"aus allen Richtungen bis 2300m"
"1998-01-11 00:00:00",,"Schneebrettlawine trocken","11","mittel",,,,,,,,
"1998-01-25 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"Oberflächenrutsche unter den Felsen in allen Richtungen und Höhen"
"1998-02-10 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,," im Kammbereich aus allen Richtungen"
"1998-02-15 00:00:00",,"Schneebrettlawine naß","11","mittel",,,,,,,,"um 1900m"
"1998-02-17 00:00:00",,"Schneebrettlawine naß","39","mittel",,,,,,,,
"1998-03-04 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein",,,,,,,,"aus allen Richtungen in Höhen über 1800m"
"1998-03-08 00:00:00",,"Schneebrettlawine naß","39","mittel",,,,,,,,"bis ca.hälfte des Auslaufhanges"
"1998-03-10 00:00:00",,"Schneebrettlawine trocken","11","mittel",,,,,,,,"bis oberer Bode"
"1998-03-13 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"aus allen Richtungen über 1800m"
"1998-03-16 00:00:00","1899-12-30 09:45:00","Staublawine","25","mächtig",,,,,,,," bis zum KH und in den Speicher"
"1998-03-17 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"über 1800m aus allen Richtungen Nr.15 bis zum Speicherrand"
"1998-03-18 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein",,,,,,,,"aus allen Richtungen über 1800m"
"1998-03-21 00:00:00",,"Schneebrettlawine trocken","15","gross",,,,,,,," bis Gegenhang Speicher"
"1998-03-23 00:00:00",,"Schneebrettlawine trocken","11","gross",,,,,,,,"aus dem Bereich Kitzsteinhorn bis über die Straße"
"1998-03-24 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,
"1998-03-26 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,"aus allen Richtungen über 1800m"
"1998-03-28 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus über 1800m"
"1998-03-29 00:00:00",,"Lockerschneelawine naß","02","klein",,,,,,,,
"1998-03-30 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","43","klein",,,,,,,," aus allen Richtungen bis 2500m"
"1998-03-31 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen über 1800m"
"1998-04-03 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,
"1998-04-07 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,," aus allen Richttungen zwischen 1300 und 1800m"
"1998-04-08 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,"sonnseitig bis ca. 2000m"
"1998-04-14 00:00:00",,"Lockerschneelawine naß","100","klein",,,,,,,,"allen Richtungen und Höhen"
"1998-04-19 00:00:00",,"Lockerschneelawine trocken","100","klein",,,,,,,,"aus allen Richtungen über 1800m"
"1998-04-20 00:00:00",,"Schneebrettlawine naß","100","klein",,,,,,,,"aus allen Richtungen und Höhen"
"1998-04-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein",,,,,,,," in Höhen zwischen 1800 u 2300m"
"1998-04-22 00:00:00",,"Schneebrettlawine naß","100","klein",,,,,,,,"aus allen Richtungen und Höhen"
"1998-04-23 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein",,,,,,,," aus allen Richtungen und Höhen"
"1998-04-24 00:00:00",,"Schneebrettlawine naß","15","mittel",,,,,,,,"bis zum Speicherrand"
"1998-04-25 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen und Höhe"
"1998-04-26 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","mittel",,,,,,,,"aus allen Richtungen und Höhen Bereich Kesselfal"
"1998-04-27 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein",,,,,,,,"aus allen Richtungen und Höhen"
"1998-04-29 00:00:00",,"Schneebrettlawine naß","28","gross",,,,,,,,"bis 300 m auf Gegenhang Schaden am Geländer   60toHolz und Steinverkleidung"
"1998-04-30 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100",,,,,,,,," aus allen Richtungen und Höhen"
"1998-05-05 00:00:00",,"Lockerschneelawine trocken","100",,,,,,,,,"aus allen Richtungen über 2300m"
"1998-05-06 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100",,,,,,,,,"aus allen Richtungen über 2300m"
"1998-05-10 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100",,,,,,,,,"aus allen Richtungen über 2300m"
"1998-05-11 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100",,,,,,,,,"ostseitig über 2300m"
"1997-02-23 00:00:00",,,"11",,,,,,,,,
"1997-02-23 00:00:00",,,"02",,,,,,,,,
"1997-12-14 00:00:00",,"Schneebrettlawine trocken","17","gross",,,,,,,,"bis in den Speicher"
"1997-12-14 00:00:00",,"Schneebrettlawine trocken","25","gross",,,,,,,,"bis auf die untere Straße"
"1998-03-16 00:00:00",,"Staublawine","19","gross",,,,,,,,"in den Speicher -Eisdecke zerstört"
"1998-03-17 00:00:00",,"Lockerschneelawine naß","37","klein",,,,,,,,
"1998-03-30 00:00:00",,"Schneebrettlawine naß","27","mittel",,,,,,,,"bis zur Limbergstraße"
"1998-12-13 00:00:00",,"Lockerschneelawine naß","34","mittel",,,,,,,,
"1998-12-13 00:00:00",,"Lockerschneelawine naß","37","mittel",,,,,,,,
"1998-12-13 00:00:00",,"Lockerschneelawine naß","39","mittel",,,,,,,,
"1999-04-05 00:00:00",,"Schneebrettlawine naß","23","mittel","bewölkt","270",3,-2,206,30,3,
"1999-04-06 00:00:00",,"Schneebrettlawine naß","43","mittel","heiter","180",3,10,200,0,3,"aus der linken Hälfte"
"1999-04-06 00:00:00",,"Schneebrettlawine naß","18","klein","heiter","180",3,10,200,0,3,"gerade bis zum Speicher"
"1999-04-06 00:00:00",,"Schneebrettlawine naß","19","klein","heiter","180",2,10,200,0,3,"erreicht den Speicher nicht"
"1999-04-06 00:00:00",,"Schneebrettlawine naß","29","klein","heiter","180",3,10,200,0,3,"nicht bis zur Straße"
"1999-04-08 00:00:00",,"Lockerschneelawine naß","100","mittel","Schneefall schwach","360",2,-4,214,30,3,
"1999-04-07 00:00:00",,"Schneebrettlawine naß","34","klein","Regen","360",3,4,188,0,3,"bis zur Kehre auf ca. 8m Länge"
"1999-04-08 00:00:00",,"Schneebrettlawine naß","39","gross","Schneefall schwach","360",3,-3,214,30,3,"2x abgegangen bis zum Zeferetbach"
"1999-04-09 00:00:00",,"Schneebrettlawine naß","23","mittel","Schneefall schwach","360",3,-5,211,8,23,"Bodenlawine bis zum Speicher"
"1999-04-09 00:00:00",,"Schneebrettlawine naß","25","gross","Schneefall schwach","360",3,-4,211,8,23,"bis ins Achenbett"
"1999-04-14 00:00:00",,"Lockerschneelawine naß","100","klein","Schneefall schwach","315",3,-6,224,11,3,"über 1300m großteils O-seitig"
"1999-04-19 00:00:00",,"Lockerschneelawine trocken","18","mittel","bewölkt","180",2,-8,231,15,2,
"1999-04-20 00:00:00",,"Lockerschneelawine naß","27","mittel","bewölkt","180",2,-8,223,9,3,"bis zur Straße"
